Date,Open,High,Low,Close,Adj Close,Volume
6/20/2017,32.12,32.12,30.73,30.73,30.551786,1035200
6/21/2017,31.3,31.5,30.44,30.63,30.443729,836800
6/22/2017,30.88,30.95,29.88,29.88,29.698168,802400
6/23/2017,30.28,30.94,29.75,30.59,30.405258,1247200
6/26/2017,30.75,31.47,30.53,31.38,31.189291,505600
6/27/2017,31.38,31.51,30.23,30.75,30.567989,532800
6/28/2017,31,31,30.13,30.13,29.94669,652000
6/29/2017,30.43,31.13,30.23,31.06,30.876154,638400
6/30/2017,30.94,32.25,30.94,32,31.810591,834400
7/3/2017,31.94,32.5,31.94,32.5,32.307632,457600
7/4/2017,32.5,32.73,32.28,32.5,32.307632,315200
7/5/2017,32.25,32.56,32.21,32.5,32.307632,860000
7/6/2017,32.37,32.47,32.13,32.43,32.233074,1366400
7/7/2017,32.38,35.88,32.38,35.69,35.474972,2224800
7/10/2017,35.69,37.24,35.45,37.23,37.007149,1689600
7/11/2017,37.37,38.22,37.13,38,37.773785,1082400
7/12/2017,38.58,39.62,38.3,39.38,39.141937,1072800
7/13/2017,39.63,40,37.5,37.75,37.526558,1697600
7/14/2017,37.69,39.6,37.69,39.5,39.266197,817600
7/17/2017,39.5,41.46,39.5,41.26,41.010811,1163200
7/18/2017,41.88,43.62,41.88,43,42.74548,1598400
7/19/2017,43.88,44.43,42.38,43.14,42.882168,1932000
7/20/2017,43.14,43.88,42.88,43.55,43.289742,901600
7/21/2017,43.55,44.03,41.88,41.89,41.639568,1176000
7/24/2017,42.65,43.04,41.79,41.88,41.62714,672800
7/25/2017,42.5,43.65,41.88,43.3,43.044998,1062400
7/26/2017,43.38,43.65,42.56,42.97,42.714466,791200
7/27/2017,43.5,43.56,42.52,43.5,43.245007,727200
7/28/2017,43.14,45.83,43,45.83,45.557537,1320000
7/31/2017,46.88,47.69,45.06,45.86,45.588554,1775200
8/1/2017,48.12,48.13,45.86,46.29,46.019787,1952000
8/2/2017,45.89,47.06,45.26,46.49,46.209854,1936800
8/3/2017,47.13,47.13,45.81,46.56,46.279438,1414400
8/4/2017,46.75,49.13,46.13,49.13,48.834229,2224800
8/7/2017,49.25,50.87,49.13,50,49.704048,2194400
8/8/2017,50.04,50.37,48.21,49.3,49.005707,2793600
8/9/2017,48.75,51.5,48.63,50.68,50.383801,1661600
8/10/2017,50.68,51.44,49.25,49.57,49.277885,1199200
8/11/2017,49.5,51.75,49.5,51.75,51.44001,1368800
8/14/2017,51.88,55.94,51.5,55.71,55.377766,1757600
8/15/2017,56.74,58.05,56.07,56.78,56.446404,1544000
8/16/2017,57.81,61.34,57.38,61.25,60.887459,2085600
8/17/2017,63.5,63.62,55.25,56.38,56.041313,3073600
8/18/2017,54.13,58.62,53.13,57.25,56.911137,2188800
8/21/2017,57.76,60,57.76,59.13,58.775036,1590400
8/22/2017,59.57,59.88,57.75,58.5,58.150059,1000800
8/23/2017,57.5,58.11,56.25,57.89,57.543568,995200
8/24/2017,57.64,60.13,57.43,59.64,59.284504,1247200
8/25/2017,60,60.43,58.94,59.85,59.491966,1160800
8/28/2017,60,62.69,60,61.75,61.383205,1138400
8/29/2017,61.38,62.31,60.75,62,61.633018,568000
8/30/2017,62.25,65,61.88,64.38,63.993961,1368800
8/31/2017,64.81,71.25,64.81,71,70.57975,2719200
9/1/2017,72.38,75.5,70.18,70.52,70.100105,2716800
9/4/2017,70.75,77.75,69.38,77.72,77.263649,2110400
9/5/2017,79.76,86.4,78.56,82,81.514641,2979700
9/6/2017,86.7,86.96,83.5,85.41,84.904457,1446200
9/8/2017,86.26,87.3,78,78.92,78.452866,2224100
9/11/2017,81.71,82.51,77,78.3,77.83654,1796200
9/12/2017,69,72.45,63.62,69.02,68.611465,5369600
9/13/2017,70.28,72.95,66,72.3,71.872055,2806500
9/14/2017,73.11,82.39,72.7,82,81.514641,4682500
9/15/2017,84.3,87,82.81,83.19,82.697601,3505700
9/18/2017,85.36,85.36,77.16,81.25,80.769081,2291800
9/19/2017,80.5,83.26,78.52,78.85,78.383286,1806800
9/20/2017,80.65,80.91,74.57,75.5,75.053116,2818900
9/21/2017,75.5,76.5,72.5,76.13,75.679382,1509900
9/22/2017,77.1,77.75,74.58,75.05,74.605782,940200
9/25/2017,73.86,75.2,71.33,71.8,71.375015,1674200
9/26/2017,72.1,75.34,68.52,73.99,73.552048,2628400
9/27/2017,73.85,74.18,68.14,68.31,67.90567,2822100
9/28/2017,72,73,69.12,70.75,70.33123,4696300
9/29/2017,69.8,74.5,69.5,74.21,73.770744,4990000
10/2/2017,75.85,78.07,74.43,77.88,77.419022,3193500
10/3/2017,78.66,80.43,76,78.99,78.522453,2518700
10/4/2017,78.48,79.5,77.49,79.5,79.029434,1515000
10/5/2017,79.5,80,77.22,78.4,77.935951,2134800
10/6/2017,77.99,79.97,76.62,79.7,79.228249,1574300
10/9/2017,80.5,80.7,77.04,77.79,77.329559,1213900
10/10/2017,78.35,79.7,77.4,79.62,79.148727,916400
10/11/2017,79.2,80,77,77,76.544235,1397300
10/13/2017,69.2,73.15,68.8,72.7,72.269684,5301100
10/16/2017,73.2,74.75,68.93,69.3,68.889816,3199500
10/17/2017,70.02,71.12,60.32,63.8,63.422363,5743000
10/18/2017,65.65,70.72,64.81,70.72,70.301407,5110000
10/19/2017,71,72.47,67.32,69.99,69.575722,2116400
10/20/2017,71,72.5,70.08,72.45,72.021164,2027800
10/23/2017,72.5,73.5,68.7,69.2,68.790398,1745700
10/24/2017,70.18,70.87,66.59,68.8,68.392776,2133300
10/25/2017,69.3,69.75,67.31,68.82,68.412651,1108500
10/26/2017,69.05,69.42,64.59,65.68,65.291237,2028900
10/27/2017,65.89,68.46,63.16,64,63.621181,2242700
10/30/2017,64.15,64.3,60.98,63.25,62.875622,1947100
10/31/2017,64,64.8,61.81,63.75,63.372662,1562300
11/1/2017,69,69.5,66.63,66.99,66.593483,3258100
11/3/2017,67,67.49,60.6,61.53,61.165802,3714200
11/6/2017,62.47,62.7,57,57,56.662613,3471200
11/7/2017,55.65,55.65,51,51.57,51.264755,5987000
11/8/2017,52,55.19,51.9,55.12,54.793743,3285500
11/9/2017,55.25,55.3,51.14,51.72,51.413868,2743900
11/10/2017,51.75,53.37,47.86,49.06,48.769615,4078500
11/13/2017,49.05,52.12,47.5,51.14,50.837299,3103100
11/14/2017,51.94,55.49,51.66,54.92,54.594925,3781100
11/16/2017,56.51,58.99,55.71,57,56.662613,3787700
11/17/2017,58.5,59.97,58.11,59.3,58.949001,2460800
11/21/2017,60.3,61.4,60,60.6,60.241306,2445800
11/22/2017,60.51,61.38,57.21,60.33,59.972908,2785800
11/23/2017,59.79,59.79,58,58.71,58.362492,1101000
11/24/2017,58.86,61.45,58.24,61.45,61.086277,1386400
11/27/2017,62,62.3,59,59.59,59.237286,2314600
11/28/2017,59.89,60.88,58.37,58.77,58.422138,1168500
11/29/2017,58.99,59.55,57.53,58.2,57.855515,1422800
11/30/2017,58.2,58.23,54.87,56.82,56.483681,2851700
12/1/2017,57,59.15,55.24,58.21,57.865452,2113600
12/4/2017,59.05,59.05,57.2,57.7,57.358471,1275600
12/5/2017,57.4,58.49,56.36,57.5,57.159657,1567200
12/6/2017,57.25,58.48,56.65,58.31,57.964863,1242000
12/7/2017,57.26,64.76,57,64.46,64.078461,4210200
12/8/2017,66.5,70.46,66,69.96,69.545906,5000800
12/11/2017,71.42,73.2,69.51,69.76,69.347092,2574700
12/12/2017,67,69.72,66.62,69.72,69.307327,2108200
12/13/2017,71.15,72.5,68.6,68.8,68.392776,2413800
12/14/2017,67.89,70.5,66.81,69.2,68.790398,1597400
12/15/2017,69.55,69.9,68.41,69.41,68.999161,1060800
12/18/2017,71.41,71.51,68.5,68.79,68.382828,1199800
12/19/2017,69.11,69.26,66.42,66.92,66.523895,1142400
12/20/2017,67.5,69.97,66.51,69.62,69.620003,1122200
12/21/2017,69.62,73.29,69.24,72.21,72.209999,2689500
12/22/2017,71.6,74.18,70.54,72.86,72.860001,1343300
12/26/2017,73.2,75.96,72.74,75.49,75.489998,1858200
12/27/2017,76.45,78,76.45,77.3,77.300003,1285000
12/28/2017,78.7,80.22,77.81,80.22,80.220001,2872700
1/2/2018,80.9,82.38,78.41,79.3,79.300003,1857100
1/3/2018,79,81.36,77.52,78.3,78.300003,1293300
1/4/2018,80,80.52,79.3,80.18,80.18,1498000
1/5/2018,80.45,80.91,78.35,78.6,78.599998,958900
1/8/2018,78.5,80.11,78.35,78.61,78.610001,899900
1/9/2018,79.25,79.61,76.3,76.72,76.720001,969500
1/10/2018,76.58,78.5,75.64,77.5,77.5,1086400
1/11/2018,78.5,78.78,77.26,77.64,77.639999,555200
1/12/2018,76.77,78.46,76.4,77.56,77.559998,851100
1/15/2018,78.2,79.23,77.8,78.9,78.900002,627400
1/16/2018,79,80.05,78.24,78.7,78.699997,773000
1/17/2018,79.19,79.6,78.16,78.78,78.779999,485100
1/18/2018,79.01,79.2,76.52,77.49,77.489998,1064600
1/19/2018,77.66,78.6,76.75,76.75,76.75,550900
1/22/2018,77.75,77.8,75.82,77,77,659900
1/23/2018,76.72,76.98,74.61,74.76,74.760002,952200
1/24/2018,75,81,74.98,80.99,80.989998,2221700
1/26/2018,82,84.5,81,82.8,82.800003,2052400
1/29/2018,82,84.6,81.02,84.6,84.599998,808800
1/30/2018,84.47,86.48,83.36,84.66,84.660004,1123500
1/31/2018,86.01,86.36,84.11,84.56,84.559998,1033600
2/1/2018,84.3,85.99,84.3,85.86,85.860001,869000
2/2/2018,85.7,85.7,83.5,83.86,83.860001,985400
2/5/2018,83.5,83.5,80.63,80.63,80.629997,940500
2/6/2018,78.8,81.8,78.15,81.64,81.639999,1386600
2/7/2018,81.7,81.7,78.9,79,79,1118800
2/8/2018,80.01,80.5,75.71,76,76,1369000
2/9/2018,76.5,77.1,72.32,73.89,73.889999,1606500
2/14/2018,74.51,74.7,72.21,74.7,74.699997,1846100
2/15/2018,75.45,79.21,75.45,79.21,79.209999,1219100
2/16/2018,80.1,81.23,77.06,78.61,78.610001,1093400
2/19/2018,79.59,82.26,79.1,82.26,82.260002,884400
2/20/2018,81.45,83,80.13,82.99,82.989998,945900
2/21/2018,83.05,83.9,79.51,79.54,79.540001,2605000
2/22/2018,80.6,81.8,80.07,81.42,81.419998,1133100
2/23/2018,86.05,87.44,85.2,86.99,86.989998,5886600
2/26/2018,87.28,94.32,87.01,94.32,94.32,3008200
2/27/2018,93.9,94.8,91.05,91.5,91.5,2922000
2/28/2018,91.01,93,89.29,91.05,91.050003,1610300
3/1/2018,91.05,92.8,89.85,92.18,92.18,1659200
3/2/2018,91.3,93,90.24,92.84,92.839996,1289900
3/5/2018,92.7,92.84,89.96,90.4,90.400002,1177000
3/6/2018,91.33,91.93,88.51,89.18,89.18,1070200
3/7/2018,89.35,90.03,87.69,90.03,90.029999,705100
3/8/2018,89,89.26,86.2,88.24,88.239998,1770400
3/9/2018,88.24,92.15,87.49,90.7,90.699997,2290100
3/12/2018,92.2,93.5,91.1,92.58,92.580002,1209500
3/13/2018,93,93.7,90.13,91.55,91.550003,1479300
3/14/2018,91.68,92.19,89.1,89.7,89.699997,1369800
3/15/2018,89.3,91.5,88.61,91,91,1029100
3/16/2018,91.3,93,90.52,92.7,92.699997,1748200
3/19/2018,90.8,91.9,89.63,90.7,90.699997,994600
3/20/2018,91.5,92.13,89.9,90,90,886100
3/21/2018,90.41,93,90.01,93,93,1347400
3/22/2018,93.12,95.88,92,95.39,95.389999,1636700
3/23/2018,95.02,96.73,94.5,94.8,94.800003,1259500
3/26/2018,96,100,95.63,100,100,2439200
3/27/2018,100.65,101.68,96.25,96.7,96.699997,3717800
3/28/2018,96.49,98.34,95.09,97,97,1649300
3/29/2018,98.16,98.93,97.1,97.91,97.910004,897800
4/2/2018,98.5,99.9,96.94,97.92,97.919998,1273400
4/3/2018,98.87,99.46,97,97,97,1422100
4/4/2018,97,97,92.02,96.5,96.5,1901000
4/5/2018,99.34,99.4,97.6,98.69,98.690002,1111500
4/6/2018,98.5,99,97.4,98.1,98.099998,988400
4/9/2018,98.1,98.99,95.03,96.63,96.629997,1126100
4/10/2018,98,98.1,93.52,94.9,94.900002,1828500
4/11/2018,94.5,96.87,93.63,96.87,96.870003,1167700
4/12/2018,96.01,100.6,96.01,99.51,99.510002,1647000
4/13/2018,98.65,99.08,97.5,98.25,98.25,638600
4/16/2018,98.24,99.33,95.81,96.17,96.169998,1575100
4/17/2018,97.1,97.59,96.04,97,97,797500
4/18/2018,97.99,98.12,95.33,95.7,95.699997,1518800
4/19/2018,96.31,96.53,93.99,94.38,94.379997,1067200
4/20/2018,94.14,97.64,94.01,96.91,96.910004,1297800
4/23/2018,97.1,99.9,96.27,99.87,99.870003,1263200
4/24/2018,99.7,102,99.05,101.11,101.110001,1205400
4/25/2018,99.98,101.79,98.54,101.44,101.440002,903200
4/26/2018,101.39,104.9,100.89,104.5,104.5,1153700
4/27/2018,104.99,106.8,103.66,105.3,105.300003,2156800
4/30/2018,105.2,107.77,105.11,106.71,106.709999,938100
5/2/2018,107,107.24,102.5,102.5,102.5,1444400
5/3/2018,103.32,103.74,96.74,97.2,97.199997,3005500
5/4/2018,98,99.99,95.7,97.7,97.699997,1932900
5/7/2018,98.53,99.67,96.65,96.85,96.849998,1235000
5/8/2018,104.65,110.99,102.4,110.99,110.989998,5157700
5/9/2018,111,114.4,108,112.63,112.629997,2566300
5/10/2018,112.63,114.5,109.5,109.5,109.5,1915600
5/11/2018,109.5,111.19,106.7,108.65,108.650002,1449100
5/14/2018,109.6,110.68,105.41,108.15,108.150002,1485100
5/15/2018,108.15,110.54,105.8,106.47,106.470001,1673800
5/16/2018,106.05,114.23,106.05,112.21,112.209999,2153100
5/17/2018,112.2,113.41,107.43,109.35,109.349998,1673800
5/18/2018,108,108.05,102.5,105.09,105.089996,3304700
5/21/2018,108.7,111.06,108.17,109.53,109.529999,1541500
5/22/2018,110.05,114.01,109.43,114,114,1904300
5/23/2018,112.46,113.29,110.02,111.88,111.879997,1415000
5/24/2018,109,113.5,108.01,112.99,112.989998,1557600
5/25/2018,113.22,113.9,111.66,112,112,1686600
5/28/2018,110.3,111.13,104,105,105,2426400
5/29/2018,108,110.29,103.66,104.49,104.489998,2558800
5/30/2018,106.2,110,105.09,108.42,108.419998,11290100
6/1/2018,110.88,115.97,109.52,115.47,115.470001,2791900
6/4/2018,116.51,126,116.51,124.34,124.339996,3458100
6/5/2018,120.93,122.4,119,121.02,121.019997,2221900
6/6/2018,120.7,120.7,114.04,114.33,114.330002,2354700
6/7/2018,113.39,113.39,95.32,106.4,106.400002,5152400
6/8/2018,109.39,109.7,99.5,105.49,105.489998,3548400
6/11/2018,107.57,110.78,105.11,106.22,106.220001,1840000
6/12/2018,107.5,111.87,106.45,110,110,2494100
6/13/2018,111.32,113.5,108.62,112.41,112.410004,2177500
6/14/2018,113,121,113,119.4,119.400002,3460900
6/15/2018,121,121.35,115.05,119.82,119.82,2347600
6/18/2018,118.4,119.5,116.02,117.78,117.779999,1208900
6/19/2018,116.41,124.84,115.28,123.66,123.660004,2339500
6/20/2018,125.12,129.49,121.69,121.69,121.690002,2384200
6/21/2018,122,125.23,121.07,121.61,121.610001,1678800
6/22/2018,124,124.67,121.88,122.81,122.809998,1054200
6/25/2018,123.51,124.35,120.25,122.75,122.75,2303800
6/26/2018,123.48,125.17,122.2,123.74,123.739998,1590600
6/27/2018,123.89,124.5,121.21,121.53,121.529999,1024000
6/28/2018,121.53,125.21,121.53,123.55,123.550003,1266400
6/29/2018,125,128.6,124.7,127.99,127.989998,1774800
7/2/2018,127.2,128.9,125.1,125.43,125.43,1021100
7/3/2018,126.8,127.8,123.79,124.53,124.529999,2109600
7/4/2018,125.64,126.4,123.8,124.35,124.349998,571000
7/5/2018,125,125,119.36,120,120,1403500
7/6/2018,121,122.2,115.82,121.7,121.699997,1722500
7/10/2018,123,123.9,117.64,118.05,118.050003,1973900
7/11/2018,117.01,120.29,113.49,114.51,114.510002,1300800
7/12/2018,118,123.37,116.14,123.37,123.370003,2142300
7/13/2018,123.6,127.51,122.88,125.64,125.639999,1711500
7/16/2018,126,128.71,125.12,127.74,127.739998,1177500
7/17/2018,127.6,132.37,127.08,132,132,1612500
7/18/2018,132.77,135,126.54,126.95,126.949997,1945000
7/19/2018,127.26,128.99,124,128.97,128.970001,1675100
7/20/2018,132,132.79,129.2,130.97,130.970001,1278600
7/23/2018,130.3,130.79,128.33,129.82,129.820007,627600
7/24/2018,131.2,134,131.12,133.76,133.759995,1100700
7/25/2018,134.35,135.47,131.52,133,133,1073500
7/26/2018,133.81,133.82,130.6,131.55,131.550003,1044200
7/27/2018,132.05,133.18,129.51,129.8,129.800003,1145000
7/30/2018,129.5,131.88,129.41,130,130,816000
7/31/2018,129.7,132.26,129.05,132.26,132.259995,732700
8/1/2018,132.05,135,131.5,134.26,134.259995,958800
8/2/2018,134.49,136.85,134.49,136.85,136.850006,1013800
8/3/2018,137,137.98,135.3,136.96,136.960007,1356500
8/6/2018,137.5,138.45,135.41,138,138,1342100
8/7/2018,148.49,148.49,144.24,145.9,145.899994,3613400
8/8/2018,144.76,145.6,139.55,140.03,140.029999,1845700
8/9/2018,140.79,146.99,138.5,146.99,146.990005,1627400
8/10/2018,145.11,145.89,138.71,139.03,139.029999,1953600
8/13/2018,139.19,141.44,136.67,141,141,1058900
8/14/2018,142.57,143,140.79,141.84,141.839996,712400
8/15/2018,140,140.4,137.54,138.67,138.669998,1242600
8/16/2018,141.77,141.77,136.3,136.3,136.300003,1419800
8/17/2018,136,137,132,133.65,133.649994,1401800
8/20/2018,133.7,138.37,133.3,138.37,138.369995,953200
8/21/2018,138,140.48,131,132.44,132.440002,2458700
8/22/2018,133.88,135.83,130.05,134.24,134.240005,1103300
8/23/2018,134.48,137.5,131.4,132.77,132.770004,1623600
8/24/2018,135,135.9,131.26,132,132,1021700
8/27/2018,133.6,134.7,130.82,131.42,131.419998,1140700
8/28/2018,131.57,133,126.6,129.34,129.339996,2008200
